Shipment_ID,Distance_km,Weight_kg,Mode_of_Transport,Origin,Destination,Fuel_Price_per_Liter,Demand_Fluctuation,Traffic_Conditions,Warehouse_Processing_Time,Customs_Clearance_Delay,Packaging_Cost,Freight_Insurance_Cost,Freight_Cost_USD
SHIP00222,3220.0,4453.0,Air,Bangalore,London,1.26,1.1026760207725,Low,3,4,280.58,605.53,1189.13
SHIP00223,1732.0,3088.0,Air,Kolkata,New York,0.83,0.992802681187293,High,1,1,431.72,819.8,809.85
SHIP00224,2305.0,2895.0,Road,Kolkata,Dubai,1.68,0.890413025897433,High,4,3,341.53,603.58,561.33
SHIP00225,1204.0,2816.0,Road,Bangalore,London,1.24,1.02937906563299,Low,2,4,388.84,916.46,333.4
SHIP00226,4549.0,4244.0,Rail,Kolkata,London,1.06,0.892750067828199,Low,3,4,457.76,706.85,757.54
SHIP00227,3241.0,1315.0,Sea,Bangalore,Dubai,0.78,0.877243506328852,Medium,8,0,12.69,575.27,400.13
SHIP00228,1746.0,4303.0,Sea,Chennai,London,1.8,0.837502552746195,High,4,1,329.03,245.74,881.32
SHIP00229,4041.0,4699.0,Road,Chennai,Los Angeles,1.86,0.938341215055223,Low,9,4,198.87,795.87,1115.34
SHIP00230,4773.0,4796.0,Road,Chennai,Los Angeles,1.28,1.01668927525873,High,6,2,310.32,337.82,933.21
SHIP00231,4732.0,3017.0,Air,Mumbai,Los Angeles,1.88,0.863731047175811,High,1,1,35.9,354.84,1951.27375
SHIP00232,1698.0,2324.0,Road,Chennai,London,1.2,0.88017419135727,Low,6,0,83.69,150.72,302.08
SHIP00233,1495.0,2520.0,Air,Chennai,London,0.66,0.956455691331729,Low,7,0,361.8,98.33,521.74
SHIP00234,4249.0,2340.0,Road,Bangalore,London,0.53,0.995812655588412,Low,4,0,441.91,482.51,286.0
SHIP00235,3973.0,2627.0,Sea,Kolkata,New York,0.69,1.10491327166608,Low,8,1,253.82,166.58,604.56
SHIP00236,303.0,3710.0,Rail,Kolkata,Dubai,1.43,1.02665126601786,Medium,3,1,104.97,371.66,380.18
SHIP00237,3233.0,1118.0,Road,Chennai,London,0.98,1.04708042807365,Low,7,4,371.02,845.9,389.11
SHIP00238,2607.0,2786.0,Air,Chennai,Dubai,1.47,1.07848418093162,Medium,7,0,35.2,363.0,1902.45
SHIP00239,148.0,4879.0,Rail,Chennai,Singapore,1.26,0.980393173784646,Low,4,0,367.19,639.5,383.56
SHIP00240,2250.0,2000.0,Air,Bangalore,Los Angeles,1.0,0.93725333385739,High,1,1,406.26,858.4,913.82
SHIP00241,3011.0,141.0,Air,Bangalore,New York,0.83,1.12016829635098,Low,6,1,39.88,191.7,859.5
SHIP00242,4483.0,3143.0,Rail,Bangalore,Dubai,0.62,1.13132816681981,Medium,7,2,207.66,949.24,509.61
SHIP00243,3827.0,2269.0,Rail,Kolkata,Los Angeles,1.67,0.861592836752252,Low,3,0,69.98,582.2,856.67
SHIP00244,2919.0,1437.0,Rail,Mumbai,New York,1.73,1.18134781000656,Low,5,1,412.04,748.86,892.09
SHIP00245,2588.5,4324.0,Road,Kolkata,Los Angeles,1.31,1.17196909433917,High,8,1,412.03,865.27,836.11
SHIP00246,3841.0,2335.0,Rail,Bangalore,London,0.74,1.14835112510429,High,7,4,461.94,790.1,510.73
SHIP00247,2588.5,3256.0,Road,Delhi,London,0.9,0.969063367475579,Medium,2,0,74.82,279.1,229.73
SHIP00248,4117.0,2974.0,Sea,Mumbai,Los Angeles,1.93,1.13687136422028,Low,4,2,362.76,288.53,1844.41
SHIP00249,210.0,329.0,Sea,Chennai,New York,0.84,1.05122342361144,Low,7,1,445.65,219.5,49.6
SHIP00250,4543.0,1668.0,Air,Kolkata,Los Angeles,0.59,0.882157895726696,High,9,4,225.8,235.47,839.58
SHIP00251,1350.0,2837.0,Air,Mumbai,Singapore,1.33,1.10995320782117,Medium,7,4,170.85,814.32,1226.09
SHIP00252,4961.0,420.0,Road,Delhi,New York,0.89,0.962437998041231,Low,8,3,360.1,582.37,442.93
SHIP00253,4037.0,3233.0,Air,Mumbai,New York,1.94,0.916865828292884,Medium,9,0,209.19,172.24,1951.27375
SHIP00254,1577.0,2495.039894736842,Sea,Kolkata,Los Angeles,1.36,1.15131688651575,Medium,1,4,228.25,343.56,826.5
SHIP00255,2588.5,1753.0,Road,Bangalore,Dubai,1.26,1.14491090948571,Medium,3,2,363.8,123.47,478.78
SHIP00256,4546.0,2318.0,Road,Chennai,Los Angeles,1.68,1.1457492976896,High,6,0,231.74,836.39,1098.13
SHIP00257,4785.0,353.0,Rail,Bangalore,Dubai,1.58,1.14380942415889,High,8,2,413.89,634.61,1075.98
SHIP00258,3154.0,3824.0,Road,Bangalore,New York,1.75,1.02169163776174,Low,7,4,355.51,206.2,905.78
SHIP00259,2785.0,1398.0,Air,Kolkata,London,1.41,1.046768131311,Medium,6,0,473.97,845.33,1542.66
SHIP00260,4605.0,2472.0,Sea,Bangalore,London,0.52,1.17954622479689,Medium,4,4,274.1,902.13,537.4
SHIP00261,1004.0,3678.0,Air,Bangalore,Los Angeles,1.09,0.851736453138823,Medium,8,4,332.64,720.2,791.83
SHIP00262,4615.0,2478.0,Sea,Kolkata,Dubai,0.83,1.12250455467611,Low,4,4,39.02,522.74,818.11
SHIP00263,3496.0,3083.0,Rail,Kolkata,Los Angeles,1.15,1.0105070954431,Low,6,1,388.71,783.74,702.48
SHIP00264,1095.0,718.0,Sea,Delhi,Singapore,1.21,1.19136301118402,Medium,3,1,314.84,414.12,314.4
SHIP00265,1743.0,549.0,Rail,Bangalore,Los Angeles,0.69,1.0556894983467,Medium,7,2,245.63,474.93,176.35
SHIP00266,3486.0,1464.0,Air,Mumbai,Los Angeles,0.54,0.865017675865014,Medium,6,1,486.25,458.02,591.08
SHIP00267,612.0,579.0,Rail,Chennai,Los Angeles,0.71,1.12619639139166,Low,7,2,203.78,976.29,86.5
SHIP00268,2535.0,3671.0,Road,Chennai,Los Angeles,1.79,1.06906862571033,Medium,5,1,76.35,363.84,836.35
SHIP00269,3404.0,3506.0,Road,Kolkata,Dubai,1.63,0.85957111570192,Medium,5,4,146.81,521.71,722.55
SHIP00270,275.0,804.0,Sea,Kolkata,Dubai,1.7,0.803596864563528,High,2,1,456.26,891.93,138.73
SHIP00271,4943.0,2397.0,Air,Delhi,Dubai,0.91,1.01745891894628,Medium,6,3,112.72,131.18,1705.9
SHIP00272,1009.0,4960.0,Air,Bangalore,Singapore,0.85,0.896595644339591,High,1,4,483.22,325.2,797.7
SHIP00273,4598.0,776.0,Sea,Kolkata,Singapore,0.56,1.14689659560797,Medium,7,3,342.94,763.52,480.35
SHIP00274,3117.0,4876.0,Road,Kolkata,Los Angeles,1.21,0.900371976631141,High,3,4,108.9,751.46,1951.27375
SHIP00275,865.0,4973.0,Rail,Chennai,Dubai,1.07,1.06514246195998,High,2,1,42.53,579.09,458.37
SHIP00276,4804.0,2699.0,Sea,Bangalore,Singapore,1.75,0.938052042903612,Low,7,0,241.64,709.9,1515.23
SHIP00277,4692.0,2096.0,Rail,Delhi,London,1.52,0.940127219972833,Medium,9,2,256.31,319.42,984.29
SHIP00278,3170.0,2865.0,Rail,Kolkata,Los Angeles,0.72,0.872725934947797,Medium,1,4,180.92,665.72,347.04
SHIP00279,66.0,924.0,Air,Kolkata,New York,1.98,1.00108868965354,Medium,6,0,32.2,95.11,313.97
SHIP00280,1293.0,3329.0,Road,Kolkata,Dubai,1.66,1.03170867916183,High,8,0,463.1,986.32,506.51
SHIP00281,2255.0,3034.0,Rail,Chennai,Los Angeles,1.58,1.03240547175831,Low,2,1,303.33,658.28,738.35
SHIP00282,2574.0,2228.0,Road,Kolkata,Los Angeles,0.82,1.14264406203064,High,5,4,247.38,220.38,345.55
SHIP00283,1119.0,3857.0,Air,Kolkata,New York,1.86,1.06093891498131,High,4,0,184.79,735.27,818.7402369133013
SHIP00284,3494.0,657.0,Sea,Chennai,London,1.21,1.09609513328487,High,3,2,341.67,657.35,760.45
SHIP00285,2615.0,684.0,Sea,Kolkata,Singapore,0.95,0.929379278474252,Medium,8,3,268.79,966.06,391.61
SHIP00286,1110.0,4629.0,Air,Bangalore,Singapore,1.48,0.968274252371107,High,2,1,425.44,324.49,1472.24
SHIP00287,2377.0,2777.0,Air,Bangalore,New York,0.82,0.807317042780282,High,1,1,282.79,103.53,747.83
SHIP00288,3470.0,1124.0,Rail,Chennai,New York,1.86,0.831643735708098,Low,1,1,265.7,224.14,748.43
SHIP00289,351.0,1964.0,Air,Bangalore,Singapore,1.78,0.954047853994597,Medium,5,2,107.23,447.83,679.11
SHIP00290,4326.0,638.0,Sea,Delhi,London,1.2,0.883893493826968,Low,9,1,46.15,275.65,739.02
SHIP00291,656.0,3281.0,Road,Kolkata,London,0.79,1.1251837583591,Medium,4,2,113.45,756.11,204.13
SHIP00292,2588.5,2354.0,Road,Delhi,Los Angeles,1.24,1.07059459685107,Low,7,0,89.06,95.15,583.72
SHIP00293,749.0,3888.0,Road,Bangalore,New York,0.72,1.18812219189409,Medium,2,4,364.65,172.19,230.37
SHIP00294,1189.0,2023.0,Road,Chennai,New York,1.26,1.15481358507752,Medium,3,0,135.3,343.2,228.71
SHIP00295,240.0,2105.0,Air,Chennai,New York,1.22,1.19106440941337,High,9,4,341.13,582.25,563.44
SHIP00296,2350.0,3530.0,Air,Delhi,Singapore,0.53,0.946110053034984,Low,5,1,294.94,327.23,619.03
SHIP00297,1030.0,2129.0,Road,Bangalore,Singapore,1.26,0.99375052540541,Medium,6,0,132.87,583.62,343.43
SHIP00298,3025.0,3102.0,Air,Kolkata,Singapore,0.8,0.949050298137869,High,3,2,309.96,345.9,1042.28
SHIP00299,1234.0,4532.0,Rail,Bangalore,London,1.8,1.18572229063911,Low,6,1,350.9,772.0,896.41
SHIP00300,3377.0,1301.0,Air,Bangalore,Singapore,0.53,0.96108347760414,Medium,8,0,19.0,754.5,615.45
SHIP00301,3444.0,3845.0,Rail,Chennai,Los Angeles,1.3,0.846704759819822,Medium,1,0,283.65,800.65,708.84
SHIP00302,177.0,3872.0,Rail,Mumbai,Singapore,1.66,0.900203957422201,Medium,8,2,388.37,958.84,378.9
SHIP00303,2115.0,4352.0,Air,Kolkata,London,0.86,0.969928064039252,High,8,2,65.84,834.55,818.7402369133013
SHIP00304,1866.0,3439.0,Road,Kolkata,New York,1.56,1.04119759758163,Low,7,0,202.06,837.5,582.38
SHIP00305,619.0,1830.0,Rail,Chennai,Los Angeles,1.58,1.04723459090039,Medium,4,2,154.87,412.01,304.58
SHIP00306,2588.5,2654.0,Air,Bangalore,London,1.46,1.10351344701266,Medium,1,3,322.66,345.6,1581.48
SHIP00307,2783.0,3738.0,Sea,Chennai,Dubai,1.05,1.05914672210254,Low,2,3,383.21,260.72,776.03
SHIP00308,3913.0,4938.0,Road,Bangalore,New York,1.68,0.99661360238493,Low,3,2,482.62,471.48,1068.55
SHIP00309,2588.5,1774.0,Sea,Mumbai,Singapore,1.44,0.812068620270177,Low,5,0,253.85,407.5,992.45
SHIP00310,4064.0,2834.0,Rail,Mumbai,London,1.39,1.07801135334362,Low,3,2,362.02,260.25,818.7402369133013
SHIP00311,2951.0,3769.0,Sea,Delhi,Dubai,1.73,0.834183237071201,Medium,8,2,266.68,51.71,1046.74
SHIP00312,1736.0,1727.0,Air,Bangalore,London,0.87,0.987524548960297,High,6,4,185.7,482.83,670.01
SHIP00313,3059.0,498.0,Road,Chennai,Singapore,0.85,1.15855848764593,Low,3,3,110.21,981.55,325.76
SHIP00314,204.0,4737.0,Rail,Chennai,London,1.26,1.03875155735718,High,2,1,445.07,743.46,346.32
SHIP00315,2587.0,131.0,Air,Chennai,Dubai,0.61,0.879585903073843,High,3,1,296.33,942.61,426.96
SHIP00316,1459.0,1456.0,Road,Delhi,London,1.01,1.12318328337927,High,2,1,323.88,525.3,248.1
SHIP00317,4107.0,1530.0,Rail,Kolkata,Los Angeles,1.11,0.920163649390761,Low,3,2,312.32,987.29,597.14
SHIP00318,834.0,1129.0,Rail,Chennai,Los Angeles,1.24,1.03090833568452,High,9,1,126.25,239.22,214.53
SHIP00319,3225.0,3648.0,Rail,Mumbai,Singapore,1.26,1.05433955192468,High,1,4,168.23,575.03,562.15
SHIP00320,4391.0,4564.0,Rail,Chennai,Dubai,1.86,1.09244859775691,Medium,3,2,423.94,297.44,1627.11
SHIP00321,2856.0,4233.0,Sea,Chennai,Dubai,0.93,0.825993028083764,Low,7,0,230.05,267.28,572.96
SHIP00322,587.0,3730.0,Sea,Chennai,Dubai,1.78,1.14170685298306,Low,2,0,17.15,938.86,747.46
SHIP00323,1891.0,2753.0,Sea,Kolkata,Dubai,1.17,0.845540129718556,Low,3,2,223.91,597.89,484.87
SHIP00324,2505.0,4360.0,Rail,Chennai,Dubai,1.58,0.837813572048242,Low,6,3,124.02,129.35,744.21
SHIP00325,574.0,3806.0,Sea,Kolkata,New York,0.67,0.982753822289002,Low,2,3,432.42,399.16,244.65
SHIP00326,2588.5,1808.0,Road,Kolkata,London,1.32,0.948872640485318,Medium,1,0,260.96,846.14,818.7402369133013
SHIP00327,4181.0,2649.0,Rail,Delhi,Dubai,1.94,0.82184546952972,High,2,1,497.12,139.03,1053.34
SHIP00328,4830.0,2600.0,Road,Mumbai,Los Angeles,1.5,0.866400208260078,Medium,4,4,25.95,70.8,796.65
SHIP00329,4165.0,3903.0,Road,Chennai,London,1.73,0.975685377892754,High,5,2,280.47,853.46,1032.43
SHIP00330,2418.0,2796.0,Sea,Chennai,Singapore,0.89,1.13162887143541,Low,1,4,35.74,697.4,576.49
SHIP00331,3897.0,2342.0,Rail,Chennai,Singapore,1.7,0.848521751748857,Medium,4,4,149.2,116.61,877.26
SHIP00332,4545.0,1551.0,Sea,Kolkata,Dubai,1.03,0.841812149670936,Low,5,4,122.61,224.54,691.98
SHIP00333,2751.0,4454.0,Sea,Bangalore,New York,1.23,1.12193176077882,Low,4,2,148.28,117.36,1030.43
SHIP00334,1021.0,2495.039894736842,Sea,Mumbai,New York,0.78,0.996926206467284,High,2,1,490.58,115.99,135.42
SHIP00335,1216.0,4300.0,Rail,Chennai,London,1.23,0.944099698683824,High,1,2,146.42,905.08,469.05
SHIP00336,4979.0,1248.0,Rail,Bangalore,New York,1.27,0.984541456893424,High,4,0,90.57,765.94,840.7
SHIP00337,2824.0,164.0,Sea,Bangalore,Singapore,1.43,0.964338675652358,Medium,2,1,476.16,537.3,601.11
SHIP00338,2032.0,1463.0,Road,Bangalore,Dubai,1.8,1.11275766825502,High,9,0,316.36,353.04,553.52
SHIP00339,2588.5,4456.0,Road,Mumbai,Los Angeles,0.96,0.803730944961942,Low,4,4,150.42,630.79,241.58
SHIP00340,4196.0,1042.0,Rail,Bangalore,Singapore,1.98,0.973263431449411,High,3,1,333.01,321.29,1090.79
SHIP00341,3786.0,2397.0,Air,Chennai,Singapore,1.77,0.863541867283272,High,7,4,396.46,185.09,818.7402369133013
SHIP00342,3819.0,1091.0,Sea,Chennai,London,1.1,0.923314338831808,High,3,0,18.25,512.43,664.92
SHIP00343,624.0,61.0,Sea,Delhi,New York,0.84,0.844868478192297,High,8,2,125.14,853.01,69.67
SHIP00344,3311.0,3726.0,Air,Kolkata,Los Angeles,0.61,0.970795240707338,Low,5,1,289.74,700.54,919.19
SHIP00345,1198.0,4875.0,Rail,Bangalore,Los Angeles,1.26,1.0573180539406,High,4,4,260.34,795.63,392.08
SHIP00346,1765.0,3115.0,Road,Kolkata,New York,1.83,1.06463729341032,Low,1,3,216.43,219.87,647.32
SHIP00347,4827.0,2086.0,Rail,Kolkata,Dubai,0.94,1.11869749084421,Medium,5,4,25.11,963.49,740.73
SHIP00348,4983.0,3096.0,Road,Kolkata,New York,0.71,1.12600456051069,Medium,9,0,476.03,121.65,522.13
SHIP00349,3904.0,2400.0,Road,Kolkata,Dubai,0.53,1.03909338145647,Low,8,0,360.39,534.87,818.7402369133013
SHIP00350,2541.0,590.0,Rail,Kolkata,Los Angeles,0.95,0.941259998502121,Medium,4,2,497.69,403.53,304.31
SHIP00351,2710.0,2910.0,Sea,Chennai,London,0.82,0.820526193944454,High,9,1,438.63,612.64,818.7402369133013
SHIP00352,3174.0,126.0,Sea,Mumbai,Singapore,0.65,0.814347995010311,High,7,3,291.09,943.75,257.01
SHIP00353,3101.0,3117.0,Sea,Bangalore,Los Angeles,1.93,0.845305241850131,High,2,0,182.61,155.06,1140.25
SHIP00354,54.0,73.0,Road,Bangalore,Los Angeles,0.9,1.19353257247234,Medium,7,1,90.35,175.47,9.72
SHIP00355,4919.0,725.0,Sea,Chennai,Los Angeles,0.51,1.11439097316158,Low,4,3,113.55,368.09,450.25
SHIP00356,926.0,2444.0,Road,Chennai,Singapore,1.26,0.961948900779985,Medium,5,2,435.32,659.18,396.72
SHIP00357,1041.0,4317.0,Sea,Kolkata,Dubai,1.37,0.986480467710545,Medium,1,1,431.96,189.03,648.61
SHIP00358,4192.0,3448.0,Rail,Mumbai,London,0.62,1.09495253755483,Low,4,4,431.71,174.01,481.94
SHIP00359,4414.0,2809.0,Air,Bangalore,London,1.26,1.00576025656662,Low,2,3,431.75,802.11,965.58
SHIP00360,4515.0,538.0,Road,Delhi,London,0.66,0.944166497070999,Medium,9,4,101.33,805.09,298.11
SHIP00361,685.0,1535.0,Rail,Chennai,Dubai,1.39,0.939824263798877,Medium,8,4,428.31,696.51,227.7
SHIP00362,1743.0,3709.0,Road,Delhi,New York,0.59,0.883856665543032,Low,3,3,71.41,439.98,187.6
SHIP00363,1732.0,3285.0,Road,Bangalore,New York,1.35,1.15424463920493,Low,7,4,213.09,595.01,525.82
SHIP00364,4802.0,2495.039894736842,Rail,Chennai,London,1.48,0.965661531597792,Medium,7,3,496.41,634.27,1035.27
SHIP00365,169.0,3545.0,Sea,Bangalore,Los Angeles,0.72,1.10094517474007,High,6,4,351.92,695.15,230.85
SHIP00366,880.0,806.0,Road,Chennai,Los Angeles,1.23,1.02950483858093,High,3,2,326.92,271.95,162.47
SHIP00367,3725.0,2574.0,Air,Bangalore,Singapore,1.95,1.10163746086183,High,9,2,121.2,539.84,1951.27375
SHIP00368,1419.0,4300.0,Air,Delhi,New York,1.75,0.928363978364092,Low,9,1,370.97,998.3,1739.5
SHIP00369,790.0,306.0,Rail,Mumbai,Los Angeles,1.26,1.10080350141213,High,6,4,278.31,217.13,198.06
SHIP00370,166.0,1829.0,Air,Chennai,London,1.28,1.11598731728894,High,3,2,245.92,123.64,463.04
SHIP00371,2888.0,4819.0,Rail,Delhi,Singapore,1.09,0.841712033143608,Low,4,2,124.66,115.72,583.23
SHIP00372,1200.0,2165.0,Rail,Bangalore,New York,1.18,0.836585512043981,Low,5,2,71.13,683.69,270.39
SHIP00373,1981.0,2495.039894736842,Road,Delhi,Singapore,1.65,1.19419828752886,Low,9,0,122.06,823.96,725.12
SHIP00374,1062.0,4818.0,Rail,Chennai,Los Angeles,1.26,0.847181601299078,High,3,4,257.54,275.45,469.31
SHIP00375,1714.0,1522.0,Rail,Delhi,London,1.65,1.07393634814862,High,9,1,482.65,82.51,526.28
SHIP00376,1131.0,308.0,Sea,Bangalore,London,1.95,1.09912529269951,High,5,2,133.77,728.95,413.12
SHIP00377,4779.0,4125.0,Road,Kolkata,London,1.46,0.825404326435286,High,6,3,341.99,759.98,824.46
SHIP00378,562.0,356.0,Air,Mumbai,Los Angeles,1.4,1.09860437319559,Low,2,0,95.99,300.46,341.45
SHIP00379,2899.0,1168.0,Sea,Mumbai,Dubai,1.11,0.967805978341958,High,2,4,209.73,64.23,561.25
SHIP00380,2588.5,3067.0,Sea,Kolkata,London,0.8,0.909869601378012,Low,2,1,145.5,809.55,233.93
SHIP00381,3722.0,4391.0,Road,Chennai,Dubai,1.06,1.06613225754582,Medium,7,2,179.26,392.96,668.74
SHIP00382,4633.0,2830.0,Road,Delhi,London,1.28,1.13324979560756,Medium,6,3,119.03,543.77,1951.27375
SHIP00383,3393.0,1708.0,Sea,Delhi,Dubai,0.55,1.02911780095544,Medium,7,0,486.86,904.98,360.58
SHIP00384,4120.0,236.0,Road,Kolkata,New York,1.21,1.14825103984143,High,3,3,172.71,245.34,588.82
SHIP00385,4849.0,1847.0,Road,Kolkata,New York,1.79,0.808942383738059,Low,4,3,437.44,173.77,835.86
SHIP00386,1520.0,974.0,Rail,Bangalore,London,1.96,1.0954419154295,Medium,6,0,175.18,602.93,517.1
SHIP00387,630.0,834.0,Road,Bangalore,Singapore,1.78,0.867760990032574,Low,3,3,261.17,682.77,161.72
SHIP00388,2344.0,3494.0,Rail,Mumbai,Singapore,0.76,0.914429582173993,High,1,2,457.98,423.84,341.17
SHIP00389,3197.0,3246.0,Sea,Chennai,Los Angeles,0.73,1.02890095555535,High,6,0,117.07,80.3,1951.27375
SHIP00390,4299.0,2495.039894736842,Sea,Chennai,New York,1.09,0.909778042785748,Medium,2,4,235.86,134.77,744.34
SHIP00391,1729.0,390.0,Air,Kolkata,New York,0.84,0.867261541713269,Medium,7,0,474.57,304.2,420.49
SHIP00392,3556.0,612.0,Road,Mumbai,Singapore,1.51,1.15419928753658,Medium,5,1,427.15,259.31,673.09
SHIP00393,2794.0,4796.0,Sea,Mumbai,London,0.63,1.1626893801225,High,1,2,274.75,349.19,570.47
SHIP00394,3406.0,3049.0,Rail,Bangalore,Los Angeles,1.17,0.814548567101137,High,9,4,128.05,561.78,563.86
SHIP00395,4095.0,1243.0,Sea,Delhi,New York,0.92,1.00004845767399,Medium,2,2,277.51,103.07,650.91
SHIP00396,1293.0,3160.0,Road,Chennai,Los Angeles,1.39,0.881471532461773,High,2,2,419.51,265.13,352.01
SHIP00397,3168.0,2495.039894736842,Air,Mumbai,New York,1.7,1.14536351757872,High,4,0,343.63,810.07,1885.0
SHIP00398,2191.0,2478.0,Air,Bangalore,Dubai,1.89,0.985008502827258,Medium,2,4,259.39,209.96,1915.65
SHIP00399,3109.0,3648.0,Sea,Bangalore,Dubai,1.95,0.991383097117252,High,6,0,130.01,334.3,1430.47
SHIP00400,4598.0,2422.0,Air,Bangalore,Los Angeles,1.03,1.05098906526799,High,5,1,322.11,484.2,1886.51
SHIP00401,3009.0,4606.0,Road,Delhi,Singapore,1.78,0.822249630754024,Low,3,1,155.8,204.19,777.47
SHIP00402,2315.0,893.0,Road,Mumbai,Singapore,1.39,0.850919229727478,Low,2,1,16.06,770.88,326.62
SHIP00403,2529.0,623.0,Air,Kolkata,New York,1.54,0.999354064754685,Low,6,0,196.07,76.63,1311.46
SHIP00404,4696.0,4264.0,Rail,Kolkata,Dubai,1.78,1.18668276636517,High,2,0,108.89,457.07,1730.73
SHIP00405,2588.5,2646.0,Air,Bangalore,Dubai,0.7,1.13744222785568,High,4,1,447.96,569.42,1951.27375
SHIP00406,1807.0,4791.0,Air,Bangalore,Los Angeles,1.26,1.15574446205865,Low,5,0,69.17,168.1,1951.27375
SHIP00407,2588.5,2495.039894736842,Sea,Delhi,Los Angeles,1.32,0.854862010663511,Low,8,3,176.2,703.34,891.34
SHIP00408,2120.0,2123.0,Rail,Bangalore,Singapore,1.0,1.18344956578017,Low,1,3,115.25,142.42,451.82
SHIP00409,2588.5,1563.0,Air,Mumbai,Singapore,1.01,1.09199701268014,Medium,7,3,92.72,578.39,1217.79
SHIP00410,3301.0,1018.0,Sea,Bangalore,Singapore,1.63,0.930274015982214,Low,6,2,252.68,902.19,866.59
SHIP00411,3780.0,2246.0,Sea,Bangalore,London,1.52,1.1457868645349,Low,3,4,490.74,206.76,1280.86
SHIP00412,2539.0,1561.0,Sea,Mumbai,Dubai,1.59,1.09892394075236,Low,1,4,197.18,592.41,870.02
SHIP00413,1681.0,704.0,Road,Chennai,Dubai,0.88,1.09460390613642,Medium,2,4,249.32,833.15,818.7402369133013
SHIP00414,2866.0,3042.0,Sea,Kolkata,Los Angeles,0.76,1.09384819318423,Medium,1,1,321.86,254.51,547.05
SHIP00415,1065.0,4700.0,Sea,Bangalore,Dubai,1.58,1.12034145329037,High,3,3,349.53,67.92,906.75
SHIP00416,1398.0,2495.039894736842,Road,Mumbai,Los Angeles,0.95,1.17941166418617,Low,1,3,230.98,70.32,412.66
SHIP00417,4661.0,342.0,Road,Kolkata,London,0.83,0.854748688230459,Low,5,0,49.26,282.74,342.8
SHIP00418,3137.0,2651.0,Sea,Delhi,Singapore,0.82,1.1998089707452,High,6,2,421.17,730.24,658.56
SHIP00419,2889.0,4576.0,Air,Chennai,London,0.72,1.14893584694562,Low,1,2,280.56,372.22,1284.78
SHIP00420,385.0,4462.0,Rail,Bangalore,Singapore,1.14,0.976650881877015,High,1,3,239.44,505.38,349.51
SHIP00421,4642.0,4543.0,Road,Chennai,Singapore,0.89,0.862975149155501,Low,4,0,422.24,104.9,530.99
SHIP00422,945.0,1638.0,Rail,Bangalore,Los Angeles,1.84,0.981515354658632,Low,4,3,303.16,887.41,382.29
SHIP00423,3596.0,645.0,Road,Bangalore,Singapore,1.53,1.11144469856678,Low,8,1,114.08,439.44,666.34
SHIP00424,901.0,2643.0,Sea,Bangalore,London,1.62,1.04098138694204,High,7,1,217.47,798.68,562.2
SHIP00425,1737.0,2173.0,Road,Chennai,New York,1.11,0.911820366410089,High,7,4,347.25,65.7,285.77
SHIP00426,1981.0,1993.0,Sea,Delhi,Los Angeles,1.4,0.962717885464146,High,9,4,492.96,714.8,601.96
SHIP00427,3796.0,965.0,Rail,Mumbai,Singapore,1.25,1.18171953995068,High,8,3,310.03,526.35,758.4
SHIP00428,2477.0,3919.0,Air,Mumbai,Singapore,0.75,1.12152834225263,High,3,4,105.26,297.03,1119.52
SHIP00429,1618.0,2844.0,Sea,Delhi,Dubai,0.57,0.849627750298753,Medium,4,3,18.49,730.03,818.7402369133013
SHIP00430,4050.0,3128.0,Rail,Delhi,Los Angeles,1.53,1.01815678469939,High,8,2,158.75,515.93,1049.45
SHIP00431,2788.0,1025.0,Rail,Bangalore,Los Angeles,0.68,1.1723939506035,Low,5,1,219.65,621.18,315.75
SHIP00432,3548.0,2495.039894736842,Road,Bangalore,London,0.59,0.813723515304174,Medium,5,0,315.14,748.23,197.34
SHIP00433,3963.0,3039.0,Sea,Mumbai,New York,1.16,0.817018947791846,Medium,8,0,105.41,134.97,779.4
SHIP00434,1116.0,3517.0,Rail,Bangalore,London,1.61,1.08669309245623,Medium,8,2,51.09,704.95,603.5
SHIP00435,4430.0,1501.0,Air,Bangalore,London,1.65,1.03021825163996,Medium,6,3,119.6,456.01,1951.27375
SHIP00436,2494.0,3873.0,Road,Delhi,London,1.81,0.818399785723955,High,9,1,271.87,933.88,656.29
SHIP00437,4157.0,3982.0,Road,Chennai,New York,0.8,1.19840659409114,Low,4,3,73.82,884.64,589.42
SHIP00438,3423.0,2078.0,Rail,Kolkata,London,1.98,1.03203811828371,High,1,3,85.21,765.0,818.7402369133013
SHIP00439,4019.0,412.0,Sea,Kolkata,Los Angeles,1.64,0.996771897433338,High,2,2,449.09,746.47,1035.99
SHIP00440,2596.0,2479.0,Road,Bangalore,New York,0.74,0.979078815626965,Medium,1,2,53.79,890.58,277.89
SHIP00441,803.0,3682.0,Sea,Bangalore,Singapore,1.26,1.08027357472392,High,4,4,352.5,806.01,754.05
SHIP00442,2588.5,2368.0,Rail,Kolkata,Dubai,1.25,0.983342811064982,Medium,9,2,22.1,964.3,489.11
SHIP00443,2824.0,3135.0,Rail,Delhi,Dubai,0.6,1.0636307116316,High,6,4,297.63,870.08,336.31
SHIP00444,2946.0,2495.039894736842,Sea,Kolkata,Los Angeles,0.7,0.995333685261152,Medium,6,0,414.2,363.01,433.04
SHIP00445,4235.0,3648.0,Air,Kolkata,Dubai,1.15,1.04428710421289,Medium,6,4,271.84,713.02,1951.27375
